X,CH1
3040,0.59286424
3041,0.61729953
3042,0.64115327
3043,0.66440300
3044,0.68702680
3045,0.70900336
3046,0.73031198
3047,0.75093259
3048,0.77084575
3049,0.79003271
3050,0.80847540
3051,0.82615643
3052,0.84305915
3053,0.85916764
3054,0.87446672
3055,0.88894198
3056,0.90257978
3057,0.91536727
3058,0.92729241
3059,0.93834396
3060,0.94851152
3061,0.95778549
3062,0.96615715
3063,0.97361861
3064,0.98016283
3065,0.98578366
3066,0.99047580
3067,0.99423483
3068,0.99705720
3069,0.99894026
3070,0.99988223
3071,0.99988223
3072,0.99894026
3073,0.99705720
3074,0.99423483
3075,0.99047580
3076,0.98578366
3077,0.98016283
3078,0.97361861
3079,0.96615715
3080,0.95778549
3081,0.94851152
3082,0.93834396
3083,0.92729241
3084,0.91536727
3085,0.90257978
3086,0.88894198
3087,0.87446672
3088,0.85916764
3089,0.84305915
3090,0.82615643
3091,0.80847540
3092,0.79003271
3093,0.77084575
3094,0.75093259
3095,0.73031198
3096,0.70900336
3097,0.68702680
3098,0.66440300
3099,0.64115327
3100,0.61729953
3101,0.59286424
3102,0.56787041
3103,0.54234161
3104,0.51630188
3105,0.48977574
3106,0.46278819
3107,0.43536466
3108,0.40753098
3109,0.37931337
3110,0.35073842
3111,0.32183303
3112,0.29262446
3113,0.26314021
3114,0.23340806
3115,0.20345601
3116,0.17331230
3117,0.14300531
3118,0.11256359
3119,0.08201584
3120,0.05139081
3121,0.02071737
3122,-0.00997558
3123,-0.04065914
3124,-0.07130439
3125,-0.10188247
3126,-0.13236457
3127,-0.16272197
3128,-0.19292607
3129,-0.22294841
3130,-0.25276072
3131,-0.28233491
3132,-0.31164312
3133,-0.34065773
3134,-0.36935141
3135,-0.39769714
3136,-0.42566820
3137,-0.45323824
3138,-0.48038129
3139,-0.50707179
3140,-0.53328458
3141,-0.55899497
3142,-0.58417874
3143,-0.60881216
3144,-0.63287203
3145,-0.65633568
3146,-0.67918101
3147,-0.70138649
3148,-0.72293121
3149,-0.74379487
3150,-0.76395780
3151,-0.78340103
3152,-0.80210622
3153,-0.82005576
3154,-0.83723274
3155,-0.85362098
3156,-0.86920503
3157,-0.88397022
3158,-0.89790263
3159,-0.91098914
3160,-0.92321743
3161,-0.93457596
3162,-0.94505404
3163,-0.95464181
3164,-0.96333022
3165,-0.97111109
3166,-0.97797709
3167,-0.98392176
3168,-0.98893949
3169,-0.99302555
3170,-0.99617610
3171,-0.99838816
3172,-0.99965966
3173,-0.99998940
3174,-0.99937706
3175,-0.99782323
3176,-0.99532936
3177,-0.99189780
3178,-0.98753179
3179,-0.98223545
3180,-0.97601375
3181,-0.96887257
3182,-0.96081863
3183,-0.95185952
3184,-0.94200367
3185,-0.93126038
3186,-0.91963976
3187,-0.90715276
3188,-0.89381114
3189,-0.87962748
3190,-0.86461514
3191,-0.84878826
3192,-0.83216174
3193,-0.81475126
3194,-0.79657322
3195,-0.77764473
3196,-0.75798364
3197,-0.73760846
3198,-0.71653840
3199,-0.69479329
3200,-0.67239363
3201,-0.64936052
3202,-0.62571565
3203,-0.60148131
3204,-0.57668032
3205,-0.55133605
3206,-0.52547238
3207,-0.49911366
3208,-0.47228474
3209,-0.44501088
3210,-0.41731779
3211,-0.38923155
3212,-0.36077862
3213,-0.33198581
3214,-0.30288023
3215,-0.27348932
3216,-0.24384076
3217,-0.21396248
3218,-0.18388263
3219,-0.15362954
3220,-0.12323173
3221,-0.09271782
3222,-0.06211656
3223,-0.03145678
3224,-0.00076737
3225,0.02992277
3226,0.06058472
3227,0.09118959
3228,0.12170855
3229,0.15211285
3230,0.18237385
3231,0.21246304
3232,0.24235207
3233,0.27201278
3234,0.30141724
3235,0.33053773
3236,0.35934683
3237,0.38781739
3238,0.41592260
3239,0.44363597
3240,0.47093140
3241,0.49778317
3242,0.52416599
3243,0.55005500
3244,0.57542582
3245,0.60025453
3246,0.62451775
3247,0.64819262
3248,0.67125684
3249,0.69368868
3250,0.71546701
3251,0.73657130
3252,0.75698168
3253,0.77667893
3254,0.79564447
3255,0.81386045
3256,0.83130971
3257,0.84797580
3258,0.86384302
3259,0.87889643
3260,0.89312185
3261,0.90650587
3262,0.91903589
3263,0.93070009
3264,0.94148750
3265,0.95138795
3266,0.96039211
3267,0.96849149
3268,0.97567848
3269,0.98194630
3270,0.98728903
3271,0.99170166
3272,0.99518002
3273,0.99772084
3274,0.99932172
3275,0.99998116
3276,0.99969852
3277,0.99847409
3278,0.99630901
3279,0.99320532
3280,0.98916595
3281,0.98419470
3282,0.97829626
3283,0.97147618
3284,0.96374088
3285,0.95509766
3286,0.94555466
3287,0.93512086
3288,0.92380610
3289,0.91162104
3290,0.89857715
3291,0.88468673
3292,0.86996286
3293,0.85441940
3294,0.83807102
3295,0.82093310
3296,0.80302179
3297,0.78435396
3298,0.76494721
3299,0.74481982
3300,0.72399074
3301,0.70247960
3302,0.68030666
3303,0.65749282
3304,0.63405956
3305,0.61002897
3306,0.58542367
3307,0.56026686
3308,0.53458223
3309,0.50839398
3310,0.48172678
3311,0.45460575
3312,0.42705644
3313,0.39910481
3314,0.37077719
3315,0.34210026
3316,0.31310105
3317,0.28380687
3318,0.25424532
3319,0.22444425
3320,0.19443174
3321,0.16423605
3322,0.13388564
3323,0.10340909
3324,0.07283513
3325,0.04219255
3326,0.01151022
3327,-0.01918295
3328,-0.04985805
3329,-0.08048618
3330,-0.11103849
3331,-0.14148618
3332,-0.17180059
3333,-0.20195314
3334,-0.23191544
3335,-0.26165926
3336,-0.29115656
3337,-0.32037958
3338,-0.34930077
3339,-0.37789289
3340,-0.40612900
3341,-0.43398250
3342,-0.46142716
3343,-0.48843711
3344,-0.51498691
3345,-0.54105156
3346,-0.56660648
3347,-0.59162762
3348,-0.61609139
3349,-0.63997475
3350,-0.66325520
3351,-0.68591080
3352,-0.70792023
3353,-0.72926273
3354,-0.74991820
3355,-0.76986719
3356,-0.78909089
3357,-0.80757121
3358,-0.82529073
3359,-0.84223275
3360,-0.85838132
3361,-0.87372121
3362,-0.88823799
3363,-0.90191798
3364,-0.91474828
3365,-0.92671681
3366,-0.93781230
3367,-0.94802428
3368,-0.95734315
3369,-0.96576012
3370,-0.97326726
3371,-0.97985750
3372,-0.98552464
3373,-0.99026332
3374,-0.99406909
3375,-0.99693837
3376,-0.99886845
3377,-0.99985750
3378,-0.99990461
3379,-0.99900972
3380,-0.99717368
3381,-0.99439822
3382,-0.99068595
3383,-0.98604037
3384,-0.98046585
3385,-0.97396766
3386,-0.96655190
3387,-0.95822557
3388,-0.94899651
3389,-0.93887342
3390,-0.92786583
3391,-0.91598411
3392,-0.90323945
3393,-0.88964387
3394,-0.87521016
3395,-0.85995194
3396,-0.84388357
3397,-0.82702018
3398,-0.80937768
3399,-0.79097267
3400,-0.77182250
3401,-0.75194521
3402,-0.73135952
3403,-0.71008482
3404,-0.68814117
3405,-0.66554923
3406,-0.64233029
3407,-0.61850622
3408,-0.59409946
3409,-0.56913301
3410,-0.54363039
3411,-0.51761562
3412,-0.49111321
3413,-0.46414814
3414,-0.43674580
3415,-0.40893200
3416,-0.38073296
3417,-0.35217524
3418,-0.32328573
3419,-0.29409167
3420,-0.26462054
3421,-0.23490012
3422,-0.20495840
3423,-0.17482360
3424,-0.14452409
3425,-0.11408844
3426,-0.08354530
3427,-0.05292345
3428,-0.02225175
3429,0.00844092
3430,0.03912563
3431,0.06977348
3432,0.10035561
3433,0.13084319
3434,0.16120750
3435,0.19141994
3436,0.22145205
3437,0.25127553
3438,0.28086229
3439,0.31018445
3440,0.33921440
3441,0.36792477
3442,0.39628853
3443,0.42427895
3444,0.45186966
3445,0.47903468
3446,0.50574840
3447,0.53198567
3448,0.55772175
3449,0.58293242
3450,0.60759392
3451,0.63168301
3452,0.65517701
3453,0.67805377
3454,0.70029174
3455,0.72186999
3456,0.74276817
3457,0.76296659
3458,0.78244624
3459,0.80118876
3460,0.81917650
3461,0.83639249
3462,0.85282054
3463,0.86844516
3464,0.88325162
3465,0.89722599
3466,0.91035510
3467,0.92262658
3468,0.93402886
3469,0.94455121
3470,0.95418371
3471,0.96291729
3472,0.97074372
3473,0.97765562
3474,0.98364650
3475,0.98871069
3476,0.99284344
3477,0.99604084
3478,0.99829989
3479,0.99961845
3480,0.99999529
3481,0.99943005
3482,0.99792326
3483,0.99547634
3484,0.99209160
3485,0.98777223
3486,0.98252229
3487,0.97634673
3488,0.96925137
3489,0.96124289
3490,0.95232884
3491,0.94251762
3492,0.93181846
3493,0.92024146
3494,0.90779751
3495,0.89449833
3496,0.88035646
3497,0.86538522
3498,0.84959872
3499,0.83301182
3500,0.81564016
3501,0.79750009
3502,0.77860871
3503,0.75898381
3504,0.73864389
3505,0.71760810
3506,0.69589626
3507,0.67352884
3508,0.65052689
3509,0.62691208
3510,0.60270668
3511,0.57793347
3512,0.55261580
3513,0.52677752
3514,0.50044297
3515,0.47363696
3516,0.44638475
3517,0.41871200
3518,0.39064479
3519,0.36220956
3520,0.33343310
3521,0.30434252
3522,0.27496522
3523,0.24532888
3524,0.21546142
3525,0.18539097
3526,0.15514587
3527,0.12475461
3528,0.09424583
3529,0.06364825
3530,0.03299071
3531,0.00230209
3532,-0.02838869
3533,-0.05905274
3534,-0.08966115
3535,-0.12018509
3536,-0.15059580
3537,-0.18086465
3538,-0.21096310
3539,-0.24086281
3540,-0.27053560
3541,-0.29995353
3542,-0.32908887
3543,-0.35791419
3544,-0.38640232
3545,-0.41452643
3546,-0.44226001
3547,-0.46957696
3548,-0.49645152
3549,-0.52285838
3550,-0.54877266
3551,-0.57416995
3552,-0.59902633
3553,-0.62331837
3554,-0.64702320
3555,-0.67011847
3556,-0.69258244
3557,-0.71439393
3558,-0.73553240
3559,-0.75597795
3560,-0.77571129
3561,-0.79471385
3562,-0.81296772
3563,-0.83045571
3564,-0.84716134
3565,-0.86306887
3566,-0.87816331
3567,-0.89243046
3568,-0.90585685
3569,-0.91842986
3570,-0.93013762
3571,-0.94096912
3572,-0.95091414
3573,-0.95996332
3574,-0.96810813
3575,-0.97534091
3576,-0.98165483
3577,-0.98704395
3578,-0.99150319
3579,-0.99502835
3580,-0.99761611
3581,-0.99926403
3582,-0.99997056
3583,-0.99973503
3584,-0.99855767
3585,-0.99643958
3586,-0.99338276
3587,-0.98939009
3588,-0.98446533
3589,-0.97861312
3590,-0.97183897
3591,-0.96414927
3592,-0.95555126
3593,-0.94605304
3594,-0.93566356
3595,-0.92439260
3596,-0.91225079
3597,-0.89924956
3598,-0.88540116
3599,-0.87071863
3600,-0.85521582
3601,-0.83890732
3602,-0.82180850
3603,-0.80393546
3604,-0.78530505
3605,-0.76593482
3606,-0.74584301
3607,-0.72504855
3608,-0.70357104
3609,-0.68143070
3610,-0.65864840
3611,-0.63524560
3612,-0.61124434
3613,-0.58666723
3614,-0.56153744
3615,-0.53587863
3616,-0.50971497
3617,-0.48307113
3618,-0.45597218
3619,-0.42844368
3620,-0.40051154
3621,-0.37220209
3622,-0.34354199
3623,-0.31455825
3624,-0.28527816
3625,-0.25572932
3626,-0.22593956
3627,-0.19593695
3628,-0.16574974
3629,-0.13540639
3630,-0.10493547
3631,-0.07436570
3632,-0.04372586
3633,-0.01304484
3634,0.01764848
3635,0.04832517
3636,0.07895634
3637,0.10951312
3638,0.13996673
3639,0.17028848
3640,0.20044980
3641,0.23042228
3642,0.26017769
3643,0.28968798
3644,0.31892537
3645,0.34786230
3646,0.37647151
3647,0.40472606
3648,0.43259932
3649,0.46006504
3650,0.48709733
3651,0.51367074
3652,0.53976023
3653,0.56534122
3654,0.59038960
3655,0.61488179
3656,0.63879471
3657,0.66210583
3658,0.68479320
3659,0.70683542
3660,0.72821175
3661,0.74890205
3662,0.76888681
3663,0.78814722
3664,0.80666512
3665,0.82442308
3666,0.84140436
3667,0.85759297
3668,0.87297365
3669,0.88753192
3670,0.90125406
3671,0.91412714
3672,0.92613903
3673,0.93727842
3674,0.94753482
3675,0.95689856
3676,0.96536082
3677,0.97291363
3678,0.97954987
3679,0.98526329
3680,0.99004851
3681,0.99390102
3682,0.99681719
3683,0.99879428
3684,0.99983042
3685,0.99992463
3686,0.99907683
3687,0.99728781
3688,0.99455926
3689,0.99089376
3690,0.98629475
3691,0.98076656
3692,0.97431441
3693,0.96694438
3694,0.95866340
3695,0.94947928
3696,0.93940066
3697,0.92843706
3698,0.91659878
3699,0.90389700
3700,0.89034366
3701,0.87595155
3702,0.86073421
3703,0.84470600
3704,0.82788199
3705,0.81027805
3706,0.79191077
3707,0.77279743
3708,0.75295605
3709,0.73240533
3710,0.71116462
3711,0.68925393
3712,0.66669390
3713,0.64350579
3714,0.61971145
3715,0.59533328
3716,0.57039426
3717,0.54491788
3718,0.51892815
3719,0.49244953
3720,0.46550699
3721,0.43812590
3722,0.41033206
3723,0.38215165
3724,0.35361123
3725,0.32473767
3726,0.29555818
3727,0.26610025
3728,0.23639163
3729,0.20646031
3730,0.17633449
3731,0.14604254
3732,0.11561301
3733,0.08507456
3734,0.05445597
3735,0.02378607
3736,-0.00690623
3737,-0.03759203
3738,-0.06824241
3739,-0.09882851
3740,-0.12932150
3741,-0.15969265
3742,-0.18991337
3743,-0.21995516
3744,-0.24978975
3745,-0.27938901
3746,-0.30872506
3747,-0.33777026
3748,-0.36649726
3749,-0.39487899
3750,-0.42288870
3751,-0.45050002
3752,-0.47768693
3753,-0.50442382
3754,-0.53068550
3755,-0.55644723
3756,-0.58168474
3757,-0.60637425
3758,-0.63049250
3759,-0.65401678
3760,-0.67692492
3761,-0.69919534
3762,-0.72080706
3763,-0.74173971
3764,-0.76197359
3765,-0.78148962
3766,-0.80026942
3767,-0.81829530
3768,-0.83555028
3769,-0.85201809
3770,-0.86768324
3771,-0.88253095
3772,-0.89654724
3773,-0.90971891
3774,-0.92203355
3775,-0.93347956
3776,-0.94404614
3777,-0.95372336
3778,-0.96250209
3779,-0.97037406
3780,-0.97733185
3781,-0.98336892
3782,-0.98847957
3783,-0.99265898
3784,-0.99590323
3785,-0.99820926
3786,-0.99957488
3787,-0.99999882
3788,-0.99948068
3789,-0.99802094
3790,-0.99562098
3791,-0.99228307
3792,-0.98801033
3793,-0.98280681
3794,-0.97667740
3795,-0.96962788
3796,-0.96166489
3797,-0.95279593
3798,-0.94302935
3799,-0.93237436
3800,-0.92084099
3801,-0.90844012
3802,-0.89518341
3803,-0.88108337
3804,-0.86615327
3805,-0.85040718
3806,-0.83385994
3807,-0.81652713
3808,-0.79842508
3809,-0.77957085
3810,-0.75998219
3811,-0.73967757
3812,-0.71867611
3813,-0.69699760
3814,-0.67466245
3815,-0.65169172
3816,-0.62810704
3817,-0.60393062
3818,-0.57918526
3819,-0.55389425
3820,-0.52808143
3821,-0.50177111
3822,-0.47498807
3823,-0.44775756
3824,-0.42010523
3825,-0.39205712
3826,-0.36363965
3827,-0.33487961
3828,-0.30580409
3829,-0.27644047
3830,-0.24681642
3831,-0.21695984
3832,-0.18689888
3833,-0.15666184
3834,-0.12627721
3835,-0.09577361
3836,-0.06517979
3837,-0.03452457
3838,-0.00383682
3839,0.02685455
3840,0.05752061
3841,0.08813249
3842,0.11866134
3843,0.14907840
3844,0.17935501
3845,0.20946266
3846,0.23937298
3847,0.26905778
3848,0.29848911
3849,0.32763924
3850,0.35648071
3851,0.38498634
3852,0.41312928
3853,0.44088301
3854,0.46822140
3855,0.49511869
3856,0.52154953
3857,0.54748902
3858,0.57291274
3859,0.59779672
3860,0.62211753
3861,0.64585225
3862,0.66897852
3863,0.69147456
3864,0.71331917
3865,0.73449178
3866,0.75497243
3867,0.77474183
3868,0.79378136
3869,0.81207308
3870,0.82959976
3871,0.84634488
3872,0.86229268
3873,0.87742812
3874,0.89173696
3875,0.90520570
3876,0.91782166
3877,0.92957295
3878,0.94044851
3879,0.95043809
3880,0.95953227
3881,0.96772249
3882,0.97500104
3883,0.98136105
3884,0.98679654
3885,0.99130238
3886,0.99487433
3887,0.99750903
3888,0.99920398
3889,0.99995760
3890,0.99976918
3891,0.99863889
3892,0.99656780
3893,0.99355785
3894,0.98961189
3895,0.98473363
3896,0.97892767
3897,0.97219948
3898,0.96455539
3899,0.95600261
3900,0.94654920
3901,0.93620405
3902,0.92497692
3903,0.91287839
3904,0.89991984
3905,0.88611350
3906,0.87147236
3907,0.85601022
3908,0.83974165
3909,0.82268196
3910,0.80484725
3911,0.78625429
3912,0.76692062
3913,0.74686445
3914,0.72610467
3915,0.70466083
3916,0.68255314
3917,0.65980243
3918,0.63643014
3919,0.61245827
3920,0.58790941
3921,0.56280669
3922,0.53717376
3923,0.51103477
3924,0.48441434
3925,0.45733755
3926,0.42982991
3927,0.40191733
3928,0.37362611
3929,0.34498291
3930,0.31601470
3931,0.28674878
3932,0.25721272
3933,0.22743434
3934,0.19744170
3935,0.16726305
3936,0.13692683
3937,0.10646161
3938,0.07589609
3939,0.04525907
3940,0.01457942
3941,-0.01611397
3942,-0.04679218
3943,-0.07742630
3944,-0.10798749
3945,-0.13844694
3946,-0.16877596
3947,-0.19894598
3948,-0.22892858
3949,-0.25869551
3950,-0.28821872
3951,-0.31747041
3952,-0.34642301
3953,-0.37504925
3954,-0.40332217
3955,-0.43121512
3956,-0.45870183
3957,-0.48575641
3958,-0.51235336
3959,-0.53846763
3960,-0.56407462
3961,-0.58915020
3962,-0.61367075
3963,-0.63761318
3964,-0.66095491
3965,-0.68367397
3966,-0.70574896
3967,-0.72715907
3968,-0.74788413
3969,-0.76790462
3970,-0.78720168
3971,-0.80575713
3972,-0.82355349
3973,-0.84057399
3974,-0.85680260
3975,-0.87222403
3976,-0.88682375
3977,-0.90058801
3978,-0.91350384
3979,-0.92555907
3980,-0.93674234
3981,-0.94704312
3982,-0.95645171
3983,-0.96495924
3984,-0.97255770
3985,-0.97923992
3986,-0.98499962
3987,-0.98983137
3988,-0.99373061
3989,-0.99669367
3990,-0.99871776
3991,-0.99980098
3992,-0.99994229
3993,-0.99914158
3994,-0.99739959
3995,-0.99471797
3996,-0.99109924
3997,-0.98654681
3998,-0.98106496
3999,-0.97465887
4000,-0.96733457
4001,-0.95909896
4002,-0.94995980
4003,-0.93992569
4004,-0.92900610
4005,-0.91721130
4006,-0.90455241
4007,-0.89104136
4008,-0.87669087
4009,-0.86151446
4010,-0.84552644
4011,-0.82874185
4012,-0.81117652
4013,-0.79284700
4014,-0.77377054
4015,-0.75396513
4016,-0.73344942
4017,-0.71224273
4018,-0.69036506
4019,-0.66783700
4020,-0.64467978
4021,-0.62091522
4022,-0.59656570
4023,-0.57165417
4024,-0.54620410
4025,-0.52023945
4026,-0.49378469
4027,-0.46686475
4028,-0.43950498
4029,-0.41173115
4030,-0.38356945
4031,-0.35504639
4032,-0.32618884
4033,-0.29702400
4034,-0.26757933
4035,-0.23788258
4036,-0.20796173
4037,-0.17784496
4038,-0.14756064
4039,-0.11713731
4040,-0.08660363
4041,-0.05598836
4042,-0.02532034
4043,0.00537153
4044,0.03605834
4045,0.06671118
4046,0.09730117
4047,0.12779950
4048,0.15817743
4049,0.18840634
4050,0.21845776
4051,0.24830337
4052,0.27791506
4053,0.30726493
4054,0.33632533
4055,0.36506889
4056,0.39346851
4057,0.42149746
4058,0.44912932
4059,0.47633806
4060,0.50309806
4061,0.52938409
4062,0.55517139
4063,0.58043568
4064,0.60515315
4065,0.62930051
4066,0.65285502
4067,0.67579448
4068,0.69809729
4069,0.71974243
4070,0.74070952
4071,0.76097879
4072,0.78053115
4073,0.79934819
4074,0.81741218
4075,0.83470609
4076,0.85121364
4077,0.86691927
4078,0.88180820
4079,0.89586638
4080,0.90908059
4081,0.92143836
4082,0.93292806
4083,0.94353886
4084,0.95326077
4085,0.96208462
4086,0.97000211
4087,0.97700578
4088,0.98308902
4089,0.98824611
4090,0.99247219
4091,0.99576328
4092,0.99811627
4093,0.99952896
4094,1.00000000
4095,0.99952896
4096,0.99811627
4097,0.99576328
4098,0.99247219
4099,0.98824611
4100,0.98308902
4101,0.97700578
4102,0.97000211
4103,0.96208462
4104,0.95326077
4105,0.94353886
4106,0.93292806
4107,0.92143836
4108,0.90908059
4109,0.89586638
4110,0.88180820
4111,0.86691927
4112,0.85121364
4113,0.83470609
4114,0.81741218
4115,0.79934819
4116,0.78053115
4117,0.76097879
4118,0.74070952
4119,0.71974243
4120,0.69809729
4121,0.67579448
4122,0.65285502
4123,0.62930051
4124,0.60515315
4125,0.58043568
4126,0.55517139
4127,0.52938409
4128,0.50309806
4129,0.47633806
4130,0.44912932
4131,0.42149746
4132,0.39346851
4133,0.36506889
4134,0.33632533
4135,0.30726493
4136,0.27791506
4137,0.24830337
4138,0.21845776
4139,0.18840634
4140,0.15817743
4141,0.12779950
4142,0.09730117
4143,0.06671118
4144,0.03605834
4145,0.00537153
4146,-0.02532034
4147,-0.05598836
4148,-0.08660363
4149,-0.11713731
4150,-0.14756064
4151,-0.17784496
4152,-0.20796173
4153,-0.23788258
4154,-0.26757933
4155,-0.29702400
4156,-0.32618884
4157,-0.35504639
4158,-0.38356945
4159,-0.41173115
4160,-0.43950498
4161,-0.46686475
4162,-0.49378469
4163,-0.52023945
4164,-0.54620410
4165,-0.57165417
4166,-0.59656570
4167,-0.62091522
4168,-0.64467978
4169,-0.66783700
4170,-0.69036506
4171,-0.71224273
4172,-0.73344942
4173,-0.75396513
4174,-0.77377054
4175,-0.79284700
4176,-0.81117652
4177,-0.82874185
4178,-0.84552644
4179,-0.86151446
4180,-0.87669087
4181,-0.89104136
4182,-0.90455241
4183,-0.91721130
4184,-0.92900610
4185,-0.93992569
4186,-0.94995980
4187,-0.95909896
4188,-0.96733457
4189,-0.97465887
4190,-0.98106496
4191,-0.98654681
4192,-0.99109924
4193,-0.99471797
4194,-0.99739959
4195,-0.99914158
4196,-0.99994229
4197,-0.99980098
4198,-0.99871776
4199,-0.99669367
4200,-0.99373061
4201,-0.98983137
4202,-0.98499962
4203,-0.97923992
4204,-0.97255770
4205,-0.96495924
4206,-0.95645171
4207,-0.94704312
4208,-0.93674234
4209,-0.92555907
4210,-0.91350384
4211,-0.90058801
4212,-0.88682375
4213,-0.87222403
4214,-0.85680260
4215,-0.84057399
4216,-0.82355349
4217,-0.80575713
4218,-0.78720168
4219,-0.76790462
4220,-0.74788413
4221,-0.72715907
4222,-0.70574896
4223,-0.68367397
4224,-0.66095491
4225,-0.63761318
4226,-0.61367075
4227,-0.58915020
4228,-0.56407462
4229,-0.53846763
4230,-0.51235336
4231,-0.48575641
4232,-0.45870183
4233,-0.43121512
4234,-0.40332217
4235,-0.37504925
4236,-0.34642301
4237,-0.31747041
4238,-0.28821872
4239,-0.25869551
4240,-0.22892858
4241,-0.19894598
4242,-0.16877596
4243,-0.13844694
4244,-0.10798749
4245,-0.07742630
4246,-0.04679218
4247,-0.01611397
4248,0.01457942
4249,0.04525907
4250,0.07589609
4251,0.10646161
4252,0.13692683
4253,0.16726305
4254,0.19744170
4255,0.22743434
4256,0.25721272
4257,0.28674878
4258,0.31601470
4259,0.34498291
4260,0.37362611
4261,0.40191733
4262,0.42982991
4263,0.45733755
4264,0.48441434
4265,0.51103477
4266,0.53717376
4267,0.56280669
4268,0.58790941
4269,0.61245827
4270,0.63643014
4271,0.65980243
4272,0.68255314
4273,0.70466083
4274,0.72610467
4275,0.74686445
4276,0.76692062
4277,0.78625429
4278,0.80484725
4279,0.82268196
4280,0.83974165
4281,0.85601022
4282,0.87147236
4283,0.88611350
4284,0.89991984
4285,0.91287839
4286,0.92497692
4287,0.93620405
4288,0.94654920
4289,0.95600261
4290,0.96455539
4291,0.97219948
4292,0.97892767
4293,0.98473363
4294,0.98961189
4295,0.99355785
4296,0.99656780
4297,0.99863889
4298,0.99976918
4299,0.99995760
4300,0.99920398
4301,0.99750903
4302,0.99487433
4303,0.99130238
4304,0.98679654
4305,0.98136105
4306,0.97500104
4307,0.96772249
4308,0.95953227
4309,0.95043809
4310,0.94044851
4311,0.92957295
4312,0.91782166
4313,0.90520570
4314,0.89173696
4315,0.87742812
4316,0.86229268
4317,0.84634488
4318,0.82959976
4319,0.81207308
4320,0.79378136
4321,0.77474183
4322,0.75497243
4323,0.73449178
4324,0.71331917
4325,0.69147456
4326,0.66897852
4327,0.64585225
4328,0.62211753
4329,0.59779672
4330,0.57291274
4331,0.54748902
4332,0.52154953
4333,0.49511869
4334,0.46822140
4335,0.44088301
4336,0.41312928
4337,0.38498634
4338,0.35648071
4339,0.32763924
4340,0.29848911
4341,0.26905778
4342,0.23937298
4343,0.20946266
4344,0.17935501
4345,0.14907840
4346,0.11866134
4347,0.08813249
4348,0.05752061
4349,0.02685455
4350,-0.00383682
4351,-0.03452457
4352,-0.06517979
4353,-0.09577361
4354,-0.12627721
4355,-0.15666184
4356,-0.18689888
4357,-0.21695984
4358,-0.24681642
4359,-0.27644047
4360,-0.30580409
4361,-0.33487961
4362,-0.36363965
4363,-0.39205712
4364,-0.42010523
4365,-0.44775756
4366,-0.47498807
4367,-0.50177111
4368,-0.52808143
4369,-0.55389425
4370,-0.57918526
4371,-0.60393062
4372,-0.62810704
4373,-0.65169172
4374,-0.67466245
4375,-0.69699760
4376,-0.71867611
4377,-0.73967757
4378,-0.75998219
4379,-0.77957085
4380,-0.79842508
4381,-0.81652713
4382,-0.83385994
4383,-0.85040718
4384,-0.86615327
4385,-0.88108337
4386,-0.89518341
4387,-0.90844012
4388,-0.92084099
4389,-0.93237436
4390,-0.94302935
4391,-0.95279593
4392,-0.96166489
4393,-0.96962788
4394,-0.97667740
4395,-0.98280681
4396,-0.98801033
4397,-0.99228307
4398,-0.99562098
4399,-0.99802094
4400,-0.99948068
4401,-0.99999882
4402,-0.99957488
4403,-0.99820926
4404,-0.99590323
4405,-0.99265898
4406,-0.98847957
4407,-0.98336892
4408,-0.97733185
4409,-0.97037406
4410,-0.96250209
4411,-0.95372336
4412,-0.94404614
4413,-0.93347956
4414,-0.92203355
4415,-0.90971891
4416,-0.89654724
4417,-0.88253095
4418,-0.86768324
4419,-0.85201809
4420,-0.83555028
4421,-0.81829530
4422,-0.80026942
4423,-0.78148962
4424,-0.76197359
4425,-0.74173971
4426,-0.72080706
4427,-0.69919534
4428,-0.67692492
4429,-0.65401678
4430,-0.63049250
4431,-0.60637425
4432,-0.58168474
4433,-0.55644723
4434,-0.53068550
4435,-0.50442382
4436,-0.47768693
4437,-0.45050002
4438,-0.42288870
4439,-0.39487899
4440,-0.36649726
4441,-0.33777026
4442,-0.30872506
4443,-0.27938901
4444,-0.24978975
4445,-0.21995516
4446,-0.18991337
4447,-0.15969265
4448,-0.12932150
4449,-0.09882851
4450,-0.06824241
4451,-0.03759203
4452,-0.00690623
4453,0.02378607
4454,0.05445597
4455,0.08507456
4456,0.11561301
4457,0.14604254
4458,0.17633449
4459,0.20646031
4460,0.23639163
4461,0.26610025
4462,0.29555818
4463,0.32473767
4464,0.35361123
4465,0.38215165
4466,0.41033206
4467,0.43812590
4468,0.46550699
4469,0.49244953
4470,0.51892815
4471,0.54491788
4472,0.57039426
4473,0.59533328
4474,0.61971145
4475,0.64350579
4476,0.66669390
4477,0.68925393
4478,0.71116462
4479,0.73240533
4480,0.75295605
4481,0.77279743
4482,0.79191077
4483,0.81027805
4484,0.82788199
4485,0.84470600
4486,0.86073421
4487,0.87595155
4488,0.89034366
4489,0.90389700
4490,0.91659878
4491,0.92843706
4492,0.93940066
4493,0.94947928
4494,0.95866340
4495,0.96694438
4496,0.97431441
4497,0.98076656
4498,0.98629475
4499,0.99089376
4500,0.99455926
4501,0.99728781
4502,0.99907683
4503,0.99992463
4504,0.99983042
4505,0.99879428
4506,0.99681719
4507,0.99390102
4508,0.99004851
4509,0.98526329
4510,0.97954987
4511,0.97291363
4512,0.96536082
4513,0.95689856
4514,0.94753482
